Puzzle,Solution,
.534.1..9..1.8.......6.............1..9..4..8..7...3..9..1..7.474...9.6.5....8...,853471629691283547274695813325867491169534278487912356932156784748329165516748932,
3.1..7.8........61..2......93.6...7..5.......21.9.4...6....2...79..8......83....6,361297584479835261582461397934628175856713942217954638643572819795186423128349756,
41.3..2...8....9.62.5.....4.....6.....695..2.....146...5...984.............482..5,419368257783245916265197384934826571176953428528714693351679842842531769697482135,
3....296.......7.5......1....3..5.9.....243...92..3.1.2.5...6..9...6..47..7......,358172964129346785764859123873615492516924378492783516285497631931568247647231859,
...2..71..6..9.3..2....1......87............387.1.9..6..36..2...4........187.2...,935268714461597382287341695326875941159426873874139526793614258542983167618752439,
.....8......9....45....27..7.2.9......52..83.3...46....5.673...2.65...........4..,149738652627951384538462791782395146465217839391846527954673218216584973873129465,
5...2......2..1.43.......98.....59....18...7.....1...22..4.9..74.5...........3.59,549328761872691543316574298628735914931842675754916832263459187495187326187263459,
2...83..44...9.6.38.7....2..5........6.35.4....3..62..............5.93.....4.7...,296183574415792683837645129958214736762358491143976258574831962681529347329467815,
7...24.5..93..7.4..2...376.6........93..51.....17.....41.....95.5..4...2..2......,768124953593687241124593768685239417937451826241768539416872395859346172372915684,
.1..2..484.5..72..28....3.5...64...1169...........8...7...........835...5...6....,916523748435987216287416395872649531169352874354178962748291653691835427523764189,
....5.3..7........9......1.3.6..2...4..53.9.......7.4.6.2.7...1.5.4.179...73..2..,214756389768193524935284617386942175471538962529617843692875431853421796147369258,
621..79.............7.2...1..52....3.32..46..97...5...1.......4.6.9......4.6.....,621487935584193726397526481415269873832714659976835142159378264763942518248651397,
.5..437...9..6..4..6...7...9....6..5....7.......432..1..3.1.........9.13.2.......,251843769798561342364297158937186425412975836685432971573618294846729513129354687,
..69..73..72.4.5.65.....4.14...7......7..6....5...937......3...2..19.....1...2...,146925738372841596589367421431578269927436185658219374894753612263194857715682943,
.9.7.....3....24.7..81..3....1.........2...7.8...3...2.3.5.....5....9..3.1...724.,194763528365892417728145396251978634643251879879634152437526981582419763916387245,
..94...6.84.79....2.......91876....5.......7.6..5..1...6..148...51..6........2...,519428367846793521273165489187649235935281674624537198762914853351876942498352716,
..5..7....825.........38...81....6.9.7....3....319..5....8.2...2...6..3..6......7,145627893382519476796438512814375629579286341623194758937842165258761934461953287,
..52.9.4.29.5...6..6...3........4.9714.....5...76.......1.35....2........3..7...4,715269348293548761864713925356824197142397856987651432671435289429186573538972614,
...5...3..2.3.......1..4........5.6.1...8...3..4..6591...........3469.2.4...2..1.,648592137927318456531674982392145768156987243874236591269851374713469825485723619,
9...2..3..2.5...7...4..96......4......96..7...5.93....7......1....391.5.39.7...4.,978426135126583974534179628613847592249615783857932461785264319462391857391758246,
.85.92...4.2..1..........6...1..48.2..9.58.........7...4......7....86.5......91..,785692341462831579193547268651974832379258416824163795948315627217486953536729184,
..72......1......2..861......98.7.....51.6.93.2.59......6...8...3....2.99.....7.5,567243918314789652298615374149837526875126493623594187456972831731458269982361745,
......6...2..3...143............614.5862..39.2......8...2......3..9.4.5..9.6....4,158472639629538471437169825973856142586241397214397586842715963361924758795683214,
..1.43.75......8..7...89..14.7....2..2....4...1..5..........28.3.4.......8....9.7,891243675643571892752689341437816529526397418918452763169735284374928156285164937,
..15.4......6...5......9.26...148........2.842.....19.4.9..5..2.68.....7......86.,691524738342687951857319426936148275715932684284756193479865312168293547523471869,
2..5....8........6...61...53......1..64......1284.......7..6.83...74.2..5..3.86..,246539178751284936839617425375962814964871352128453769497126583683745291512398647,
....36..8.9.14..6...2.7.93....21..7.......4133.....6....9...........42.74..7...9.,754936128893142765162875934546213879928657413317489652279368541631594287485721396,
47..9...6.8..3....9....4.2.2...8.7......7.........2.....4...6.38..6....77.14....8,472198536186235974935764821249381765358976142617542389594827613823619457761453298,
.8...2....9.......3.29....7.....6.29.75.2...66....81.....7......53.8........3.91.,587362491496817235312954687831476529975123846624598173269741358153289764748635912,
..6.................52...4..43.65..8.2..4..6.8..7.3.5.3...9..2..7....5...5...8394,486359172297416835135287946743965218529841763861723459318594627974632581652178394,
...2.1....2.356.41....4.......7..9.......51.....639..2.59.6.4..71....3........5.7,435271689928356741176948253283714965697825134541639872359167428714582396862493517,
.58..6...24...........3.....8..92.35......2..6.3.....8.....5.62.3....8..5.61..4..,358276149247519386961834527184792635795683214623451978819345762432967851576128493,
....6..7525.....6.....4...........29.1.......74..2....6..5.18.....6..5949...74..6,498263175257189463163745982586417329312956748749328651624591837871632594935874216,
...3.......6..79...2....6.8.....9......6...9....8..4.34...5...69.37...25.752.68..,598362714346187952721594638637429581854613297219875463482951376963748125175236849,
5...8.........12.....7............37.92.5.......9.4...9..4..8...351.9..22..3...7.,519283746763541298428796351654812937392657184187934625976425813835179462241368579,
..5....2..67....13...8....5.4....6..5..6...3.2...54.....4.76...8....3.......2.4..,485731926967245813321869745748312659519687234236954178194576382872493561653128497,
.........2.7..3.95..9.17....1......2....6.........4..7.2....6..7...923.454.1...7.,134958726287643195659217843315789462472561938896324517923475681761892354548136279,
...4..........5........18..324.5.....5.8.92....8.4.65..4....9..1..9...86.....81.2,215487369983625417467391825324156798651879234798243651846512973172934586539768142,
..384...6.....6.31..9..1.8..95...26...........81.....9...13..........9.4..4.25.1.,513842796827596431469371582795413268346289175281657349958134627132768954674925813,
.72...1...13..........28.....983.6.......7.5.....6927..9..5...8...29....1.5..3...,972345186813976524564128397759832641326417859481569273297651438638294715145783962,
...36...9.4......5.....1.23.1..9...4...7.....7.4..2.16.....7..2...15..9..5..294..,271365849943278165865941723512896374639714258784532916196487532428153697357629481,
...1.7.2.9......1.82....4..59.2.1....8....15......3...3.479..8.....3...47......9.,645187329937425618821369475596241837483976152172853946364792581219538764758614293,
....8.7.3..5...1....3..1.95.814.3..7.92.....1....1.8..51.....3..28......4...7...2,169584723275369184843721695681493257792856341354217869517642938928135476436978512,
.58...46.........7.1...93..56.....4..4...6.8.8...5....19..4357....6.....4...8..1.,958327461632514897714869352561738249243196785879452136196243578385671924427985613,
..3..6.7.7....4.6..9851.4..8..7....41..3..6......59..8....4...6...9......7....3..,543296871712834965698517423829761534154328697367459218935142786486973152271685349,
3......8..58.....292..386..1..4.....5......6...6.2..1.....8.4.....3528..6....13..,364297185758164932921538647132476598597813264846925713273689451419352876685741329,
.71....9.......67.8.9...5.4.9.....3.4.8..67..7........3.479..8..8..63......45...1,671345892542819673839627514296574138458136729713982456364791285185263947927458361,
..8....29....9.4.5.......6..7..2....69.5....415..6.9.72....5......6...1..8.9....6,748156329316298475925743168874329651693571284152864937267415893439687512581932746,
..78.....9.67..5..5....1..8....12...8..3........6..71.....7.32..5....6..7.2....5.,417853962986724531523961478379512846861347295245698713698175324154239687732486159,
...846.7..2...3..5..4..........6...4......72.79..2.8....5...9...7..8.5.64...7....,159846372627193485384257691238769154546318729791524863815632947972481536463975218,
..7.5.....9...6.5....3.18....62......5..9....2.98.5...6..1....932.5...81....32...,437958162891426357562371894786243915153697428249815673675184239324569781918732546,
6...8..5...2....81...39.6............938.....2.8......96.....1....1.4....4...536.,619782453732456981584391627476519238193827546258643179965238714327164895841975362,
97....54..569....38....576....4.391...3.........5.....6.......4489...3...1....65.,972386541156947283834125769268473915593812476741569832625738194489651327317294658,
3..76.1......5.....1........73...5.61....7...5.8.......8.....3....1..9.5.9..326.7,352769148849351762716284359973418526164527893528693471681975234237146985495832617,
.1...2...6..5.3.7.3..1....6..............5.61.9...85....72.6...9..3..2...8...1.9.,719862435628543179345179826572614983834925761196738542457296318961387254283451697,
1.........89...6.2.7....81..98...........6..4..4..5.7.4.2.....6....61..5....2.9..,146298753389157642275643819798432561513786294624915378452379186937861425861524937,
.....6..48...2.....9.3.4.811.4...9...6.4.3..7.3...9.12....7..9............3..26..,371896524845721369692354781154287936269413857738569412486175293927638145513942678,
.........2...19..8158......97........1.2...7.42...5......7.2..66...4.........6985,394857261267419358158623794975381642813264579426975813581792436639548127742136985,
5..43...9......4.....89..319263......13.2..45......9....9.8.....84...35.26.......,571436289398251476642897531926345718813729645457618923739584162184962357265173894,
.9......17..64.5..6....8....1.7.......7...6.93....9....49.1.8.358....9.........4.,892357461731642598654198732918765324427831659365429187249516873583274916176983245,
.......7..1..87...7...3.4.8.....5.....4.1...66..........7.56.3..65..81..43...19..,842569371319487652756132498281695743594713286673824519127956834965348127438271965,
......6...31...9.7..6....3..7.3..826...5...1.9....13..5627........6.....3.7.9...2,798213654231456987456987231175349826683572419924861375562734198819625743347198562,
...7..8.3..3.461.......9.56......39..61...4......8..1.4........8...15....7.9.8...,692751843583246179714839256258164397361597428947382615425673981839415762176928534,
6......74.1....83...9.1.....46......7....94.19.....5....7.5..6..........5384.....,685932174214567839379814652846125793753689421921743586497251368162378945538496217,
4....98..7..43...9.....83....43.......18...5...8...721...5..9...1.....3..9..4..7.,453129867786435219129768345274351698961872453538694721347516982612987534895243176,
....23..5...6....3......6......9..3.3.62...8.7...5.4.927...8.4.84.....5..6.9..7..,617423895425689173938715624154896237396274581782351469271538946849167352563942718,
7.93..2..4...2.9......57..3...........2..178....49...5.97....3.254......1...8....,789346251435128967621957843916875324542631789378492615897214536254763198163589472,
..5...1.2....1....4....86...5....9.1..4.5....21..3..8......9.48.4.2.65.....5.....,685394172723615894491728653857462931934851726216937485562179348349286517178543269,
.2.5....6.56........9..........3.2.1..7..94...1........6...5.14.4..63..9..327....,321597846456328197879641532985436271237819465614752983762985314548163729193274658,
..4.....1...19..527.....4...7.......5...4.....1.6....3...97.56......1.9....3...17,294537681863194752751826439376219845589743126412685973138972564627451398945368217,
1..9....7...5...8...7.682......537....1.7.5...7....8.13......9.6.8...1........6..,186942357423517986957368214869153742231874569574629831312786495648295173795431628,
..8..1..6..4....8..9....1.3.....294..19...87...7..96....1...7.....7.6....8.92....,578231496134695287692847153863572941219364875457189632321458769945716328786923514,
..718.53..3...42..2....51..5.......6..1......8.4..135.....48......7...4.....23...,697182534135674298248395167529837416361459782874261359713948625952716843486523971,
.....1.....6...3..81.6...2......371..7....28.3......695..83.69.....6.......1.5.7.,257391846496278351813654927962583714175946283384712569541837692728469135639125478,
..367..5.56.4..9.....2....31.7..5..44......6.....1.....4....7.2..5.2.3..2.....5..,823679451561438927794251683187965234439782165652314879348596712915827346276143598,
96...5..85.4....7.8.27.694.4..95..6.6....475...8..2..4.....921..........2.....58.,967145328534298671812736945471953862629814753358672194745389216186527439293461587,
....5..7..7.9.8..6....36...86.3.75..2.......943....2.......385..2..9.......675...,643152978572948316918736425869327541257481639431569287796213854125894763384675192,
..5...2.86.83..5..3....9...8..5.64......9...5..........72...6.9......342.5....8..,795641238618327594324859716839516427267493185541782963472138659186975342953264871,
..483....5......6...1......9.5......63...4.577...1.8.....3.9......5..4......4.63.,264837915579421368381956724915783246638294157742615893426379581193568472857142639,
1....8.4.9........2.547...8.1..9...6..76..5.........71......8.55.47.9.6..2.......,173958642948261357265473918812597436437612589659834271791346825584729163326185794,
.2..8.4..134..5......36.........6..8..5.2...3.965..2.......8..9....3.....826..1..,629187435134295867758364912213946758475821693896573241567418329941732586382659174,
....5.7....8...526.3...8..1.67..2......1...4....46....1....3....8.71.....2....3.8,641259783978341526532678491467982135895137642213465879154823967389716254726594318,
......453..5.2....8.....2.6..96.5.41...8.1.........3.......65.21..4.3...96.....1.,721968453695324187834517296289635741346871925517249368478196532152483679963752814,
.8......6......45....4..7.946...2......5...3.3....6.27...97..68..98....5....6....,284759316973618452156423789467382591821597634395146827532974168649831275718265943,
29.5..87.63.7...94.7..4...6.........9..6.3.8.1...54..........6....4..5.2.....97..,294536871635781294871942356548297613927613485163854927482375169719468532356129748,
5...1..23.......9.......5..4...5.2.1.......45...3..97.71..95.....824..1..2.17.3.9,596417823837562194241839567489756231372981645165324978713695482958243716624178359,
2.....91..1..2.8...7......2.9....5...8.65917........6.7..4......568...9....1..6..,263548917914723856578961432697314528382659174145287369731496285456832791829175643,
.659......4...........24.3...1..2.6....6.59....7.3.1.....3.6...51....7...7....64.,265983471143567298789124536851792364432615987697438152924376815516849723378251649,
2.....5...6..45.2..5..2.83.5..8.......7....5...8.3.9....9.78.........4.3.......6.,271683594863945127954721836596817342137492658428536971649378215715269483382154769,
.5...2.94.....42...........56...9.2..2.8.....3...4....6.5.2..1...3..18.5.1...89..,751382694836594271942167583564719328129835746378246159685923417293471865417658932,
8....16..26...8.3..37...........9..8..468..7...2.....4..37.6..9.7.932.1..........,845371692261598437937264185716429358594683271382157964153746829478932516629815743,
3......45..7..4..32..7.8..18........73..9......9.........5......5.3..419.9.1.28..,386921745917654283245738961861273594734895126529416378178549632652387419493162857,
...7.........8.3.....36......5.....81.6...97.7..4.9.....851.7.45.4....96..7..68..,362794581459182367871365249925671438146238975783459612698513724534827196217946853,
........6..42..8.5.....3.4..9.16.2.......86.1.........36..1.49.....45...2..6....8,539481726174296835826573149798164253453928671612357984365812497981745362247639518,
...2.4.......5..7.98...1.24......8..8..57.....7...9.53.....37.14......9.....4.3..,157264938342958176986731524594312867823576419671489253265893741438127695719645382,
.259....4.........46.8............45.92........6..1....1.3.96.2..958...12...4..3.,125967384978234516463815729781693245392458167546721893814379652639582471257146938,
6.84...2........1..74238......6..9.7.46...2..3..89.......3...41....7.....2.......,698451723235967418174238659812645937946713285357892164789326541563174892421589376,
.5...4.......7.......9.5...6.....4....7.3..9...1.498.6....9...8.8.5...7..46..19..,153264789964873215872915643698152437427638591531749826215497368389526174746381952,
...1.9....7.......284..........6.3....2..86.77....2.1...6..7...4...1..69.27.4.8..,635189274971324586284675931849761325512438697763592418396857142458213769127946853,
6..1.........9..6.1........4.67...8..1.42.5..8....5.9154...19.2........89....2.15,623174859785293164194586327456719283319428576872635491547861932231957648968342715,
....58.6.........4.6........9....5....1..4.7....37..4.7...819.39...6....5...9...8,249758361175639284863142795497816532351924876682375149726481953918563427534297618,
.269..4.5....7...2.8.....1.1.4..6..7892....4..7.........8.9..5..19....8......5..6,326918475941573862785264319154826937892357641673149528468791253519632784237485196,
9........621.......4..1........653.4.3..42.98.8.9..5..4..6.8.2...3.5.....5.......,975386241621594873348217659792865314536142798184973562417638925263459187859721436,
..7....928....5.7...4...65..6.5......2.679.8..8914.7.....2.7........41..6..9.....,357416892896325471214798653763582914421679385589143726148267539932854167675931248,
....65......8.94..1.6.....8..7....9...2.4.7.6.9.5.6.82.457.................251...,489165327753829461126437958867312594512948736394576182645783219231694875978251643,
.1...69....2.4.....47.2.1.589.47..2.......7....6.1...92......6...........78...2.4,513786942982145673647329185891473526435962718726518439254897361169234857378651294,
..1..5.3..8...12....92.7..1.58....47......3.9..75..1......43.82....2....1........,721685934683491275549237861258319647416872359397564128965143782874926513132758496,
.4....35.8....4..26...5...42...3..7.5.6.......8.........146........15.6....3724..,149286357853794612672153894294631578516847239387529146731468925428915763965372481,
.5....6..739...5.......9.7.5...7.....71...98.86...4....4...17.81.....3.5.......41,258417639739682514614539872593178426471265983862394157345921768127846395986753241,
.......9....57.1..9.7...2...582...4.7.2.4..51.....37...9......81.....57.......319,541382697326579184987164235658217943732946851419853726295731468163498572874625319,
.9...7..8...........41...9......67.........5..5647..2.48..6.97..65.1.4.2.72..9..1,593627148618954237724138695239586714147392856856471329481265973965713482372849561,
69.....53..53..6.9..3...8...5..98.2......5...2.1.3......284.....1.......9...5..16,697482153825317649143569872756198324439625781281734965362841597514976238978253416,
.7.3.5...5...4...1.....1.2.......74....1.23....7.....5..2..4.9....5....6391......,178325964523946871946781523819653742465172389237498615652834197784519236391267458,
7..4...5...5.8.9...2..75.......6.582...7....98.......6..3......9.782.4..45.......,791436258645281937328975614174369582562718349839542176283654791917823465456197823,
....7....729.3...4.562...9.39...........5.1....46..7.9...3.76......64.....35...4.,431975862729836514856241397398712456267459138514683729142397685985164273673528941,
...8...6...1...5..6...2.9..8.7..1245......6.....5...8..6.49....4.2..57.........9.,729854361381679524654123978837961245215748639946532187163497852492385716578216493,
8.95.....1.4.....2.3.......61..9.8......14..3....8..6...5......2..9..6..463.2...9,829531476154876392736249158617392845598614723342785961985463217271958634463127589,
......37.36.2.......9..6.4.176..........6.2...9..457.......1...6......1.52.37....,812594376364217859759836142176928435485763291293145768947681523638452917521379684,
6....7.....4.9..8.....8...2...5......5....47.4...6...9.....4.6....9...519..25...8,685327194324691785197485632769542813258139476413768529532814967846973251971256348,
56.7..3...7.....963..5.9..7..69.8..185...7...7..1.3.........4..1.......5.....5..3,569782314278431596314569827436928751851647239792153648985316472123874965647295183,
..9..3654...5.2....6..491..5....7....1.....3.9.6.142....3.25.........4....1......,829173654174562389365849127532697841417258936986314275693425718758931462241786593,
.....921..4.8.6......21........8..6.5........8.256....1.6.7.82....4....7..5...19.,653749218241856739987213546714982365569137482832564971196375824328491657475628193,
....3..9..365....1...21.3...8....72..15..7.3...7.98....5.9.3.....98...........1..,142736895736589241598214367983165724615427938427398516851943672269871453374652189,
.2.7.....7.85....3.9.4.3.2..........27.......48.2...9......4.52..2...9.69....743.,324768519718592643596413827165379284279841365483256791637984152842135976951627438,
1..6....3.....4.2..68....9..4.........9..2.....7...8..8...2..7.73...864...6.1.9..,172695483953784126468231795345869217689172354217543869894326571731958642526417938,
.6..87.2.1..4...6.......8.....56.19.4.619.7..91.........4.........65..7...8.....5,365987421189425367742316859827564193456193782913872546574239618231658974698741235,
..36.8.9.6...9.5.2.......7..8......35..9...6...2.71.8........56.7.....1......3..9,753628491648197532129435678987256143531984267462371985394712856275869314816543729,
....3..4...8...3....5..48.7......1.5.97....8....8....67.9.............634..37..1.,972538641648791352315264897864927135597613284123845976739156428251489763486372519,
94...........7...2....8..5...62..8..1.....5.6.8...7..18.7...91...........251.9.7.,948512763651973482732486159596231847173894526284657391867325914419768235325149678,
.8.....56...4..7....6.27.3...9......84..6...5.....928.5......47..8.4..2....93....,782193456395486712416527839239854671847261395651379284523618947968745123174932568,
6.....83...87..951..........8..1..9.5..8.43..3.1.9.54...3..6.........18...95..6..,672159834438762951915438762784315296596824317321697548153286479267943185849571623,
.....5...6.7...5.8.8.37.9....2....3...9..7..5...92.8...7.2...93.........9.4.8.2..,291845376637192548485376912142568739869437125753921864578214693326759481914683257,
56....4.1.4..7.6..13...6.92..2...7..4......1.6...........5..16.9..42....7.......3,568239471249175638137846592382961745495782316671354289823597164916423857754618923,
2...4...5.6..39.....5..8...4.3.2.....8.......12..9.6....1.......481.2..9...45...3,219746385864539127735218946453621798986374251127895634571983462348162579692457813,
....364.........5.92...5..8.8..9.6.4.......2........8913..8....4591....3..24....5,715836492648921357923745168581297634394658721276314589137589246459162873862473915,
.315....7....6.5.....127.....2..87..9.57........2..6...2...693......3.5..59......,631589427278364519594127368412638795965741283783295641127856934846973152359412876,
5..74.9..93..2......2..1........4...148......7.9.5....4....923.......75...1..2..8,516743982934825167872691543325164879148937625769258314487519236293486751651372498,
..28......8...27................85...386751.........34...7..3....54...166.15.....,942837651186952743753164982219348567438675129567291834824716395375489216691523478,
54.........7......28......7...58..6...63..1...7.1.42.3.1.7.2...32......5.548.....,543278916967415382281936547132589764496327158875164293618752439329641875754893621,
.2...58....7.4...6.94.1.2...8...4...56.9......7.2.6..8.......9.......4.....8.9.7.,123695847857342916694718253382174569561983724479256138738421695916537482245869371,
...7825......1......6....272.1...46.48.5....36..1...7......7.......3..5.3.....8.2,913782546752416389846395127291873465487569213635124978528947631169238754374651892,
.9......73....74864.73....2......3...8....6..1......4....43.89.8...9.....2.6.87..,698524137352917486417386952546879321283145679179263548761432895835791264924658713,
...39.....9..5...6...8.6.....7.13...8......9.54.....37..8..1...6..4.8.5...356...9,186394725294157386375826914967213548832745691541689237758931462629478153413562879,
.71..82....3.4..9..9.2..31...86...........1...6218.93..3....6......9.......826...,471938256623541897895267314318659742954372168762184935237415689586793421149826573,
45....2....3....65...1..4......16.29.983.5.46.3.......1........3.6..4.....5...6.8,457963281813742965962158473574816329298375146631429857129687534386594712745231698,
.1....3..75......6843......6..4..1...3765..4....9....7....7..35..4......3....486.,216895374759143286843726591695487123137652948428931657961278435584369712372514869,
4.7.......6.97...4..1.86.7..8.............59.3...58.1..9.....4.6..89.73..3...1..6,427315869863972154951486372185769423276143598349258617598637241612894735734521986,
.3986.7.1..........4.1...5...8.5.4......9.....7.64..85......61....78.5.....9.6.48,539864721821579364746123859198257436465398172273641985982435617614782593357916248,
.5.9....138....72...2..1..5..7......236.......1.2.8......5....6..8.19.3......69.8,654972381381645729972831465897364512236157894415298673729583146568419237143726958,
7...4.....5.3.21...2...58.4.....63........51....8....78...6...34.1...6.5..35..4..,738149256654382179129675834587916342946723518312854967895461723471238695263597481,
.1..9.7............2.3..1.9.....9..8.....769...18..3.....9......93..2.4.1.4.76.3.,415298763839761425726354189347619258258437691961825374572943816693182547184576932,
4.5..1..2..1.9.4..79..8.......2.....2.97.5......139........4.571.2....4.9.....32.,465371982821596473793482516316248795249765831587139264638924157172853649954617328,
...3..7.1...4.7.......8.2.5.48.3.1.7..7..4....5.....28.8.......1..5.6..4.2....65.,495362781812457396673981245948235167267814539351679428586743912139526874724198653,
7.5.......967..518...9...6..58...1....916..82.....837...7.......618......3......9,725681934496732518183954267258473196379165482614298375947326851561849723832517649,
3..7......7...4.9......9..........8.69.1...27.8.296.3.7...3....9.1..28...24.8.3..,349715268275864193816329754152473689693158427487296531768531942931642875524987316,
.......7..3.9.8.6.........8...6..789.........7...34...6415......85...3..3...6154.,864152973132978465957346128423615789516789234798234651641523897285497316379861542,
75.9.3........2.399.......4.......91...5..28....18.7....94..8..1.3.....7....1....,754963128618742539932851674875624391491537286326189745269475813183296457547318962,
4..........284.69...5......5.94...7...3...5....89.2.....6..9..33.762....9..37..2.,491263857732845691685197432569431278243786519178952364826519743317624985954378126,
9.34..5.86...5..7.....9..62437.......89..46.....2......2......4......8.......379.,973462518642851379518397462437916285289574631165238947326789154791645823854123796,
.16...9.8..9.....7.3...152..8...7..........65...6..3..1685.............1.523...86,416725938529483617837961524685237149273194865941658372168542793394876251752319486,
.89.2.1..4......32.1...........5...9.4.....71..8..25...5......43...95....2..7...8,689327145475186932213549786136758429542963871798412563857231694364895217921674358,
.....34.6....925.....5....8..76.......2...3..84...7..5.3..48........59....5...624,251783496368492517479516238597631842612854379843927165936248751724165983185379624,
..57.....8.9.....5..7...4.9.3...7.282..51......42.........79....4...5.......31.87,465792831819364275327158469531947628286513794974286153158679342743825916692431587,
53.6.2..9.....14....9.7.3.264....12...7......2........9....7.....2......1..2.5946,538642719726931458419578362645893127387124695291756834954367281862419573173285946,
6...2..........8....34.......8.9..3...41......1..6.42..268....7....79..2.47...9.1,689327514452916873173485296768294135294153768315768429926841357831579642547632981,
.......7....7.9..33...48..17......3....9..4....6..3..8.2.8.........9.2.4...4.1689,849132576215769843367548921792684135138975462456213798924856317681397254573421689,
....1.....592..3...63.9.....1..5...7...3...8...5.6.....8..2917.6......299..7...5.,742813965159276348863495712418952637296347581375168294584629173637581429921734856,
3...2.8.7..5...2.61..3.75...8....3..2.3...6..........5......1.2...8...6.5.623.79.,364529817795418236128367549689152374253794681471683925837946152912875463546231798,
.7164.2......81.4..5...96...8...7.9129..1.5.7..7.5..6.....9.....2......85........,371645289962381745458729613685237491294816537137954862816592374729463158543178926,
148..5......3...8....9.......3..8..12...5.8.9.1.23..6563........5.........1.2.5.3,148765392795312684326984157563498721274156839819237465632571948957843216481629573,
.3..4...1.5..1.8....15.6..447.....8......4.....21.....6......53..3...4..84....72.,936842571254713869781596234475639182168274395392185647617428953523967418849351726,
......1....5..9.8..3..4...6.6.....91...1..6.33.45......83..4...9...5..3......8.12,648235179125769384739841256867423591592187643314596827283914765971652438456378912,
...3..64...7...3...........54..1..9...9..47.3.13..9..8.91........5.6.8..6....89..,182397645957146382436285179548713296269854713713629458891432567375961824624578931,
...8541.......3.4......967..........6....5...34...89.7.35.......7...1..8.6..4.51.,726854193519673842483219675851792436697435281342168957135986724974521368268347519,
...6...9.7.8..5.4.4.2..36..........5..5....7...9..28....7...9...2..8.3....63.9..7,153648792768925143492173658684791235215836479379452816537264981921587364846319527,
..541......3..8..48..6..57....8....6.1.........275.4..1....67..4.....1.3..7....8.,975412368263578914841639572734891256519264837682753491198326745456987123327145689,
..5......3..9...1...1.7.9.6.1.8.......86..2595....2..7....8....867.......53....61,695241378372968415481375926219857634748613259536492187124586793867139542953724861,
...82..4...3..9....1....2...691....3..24.....15.....8..9..4....3..6.8..96.5.3....,976821345243759168518364297469185723832476951157293684791542836324618579685937412,
..67....5.5.3.1.9....2.986..258..6..7.9....1...8.........68..5..3.9....7.........,916748235852361794473259861325817649769432518148596372297684153631925487584173926,
..45..19265.27...8...4......7...49....5..........28.75..9.....751..97....8....6..,734586192651279348928431756872154963495763821163928475349612587516897234287345619,
.4.8.57...8....2.......4.....5....168.2...57.6....79....9...85......2..97..19....,346825791587931264291674385975283416812469573634517928129346857468752139753198642,
...21.....41..8....8.....6.8.6.37..2.2.9.1.....74..98.1.4..38...6..7..21.........,539216748641798253782345169896537412425981376317462985154623897963874521278159634,
9...4.1.....5.1.......63...2...946.1..3........175.4.3..72....94......2.....76...,956847132734521968812963574278394651543618297691752483167285349485139726329476815,
96..5....4.8...9..........6...4.67......87..9..4.19....496.3.1.3.....48...1..8...,967851234458362971213974856195436728632587149784219365849623517376195482521748693,
........7...7..5..6.....8...7...53....5....16..823...9...6..9...1...7.2..9318....,359826147821749563647513892172965384935478216468231759784652931516397428293184675,
.7.....98.9..2......6........13.49.23..6.....4..8.7.3.....6.2..7.......68.3......,274536198598421763136789524681354972357692841429817635945163287712948356863275419,
.6.1.....3...59...7.96..24...739...4.5.2..7.......6.....35....9..4......5...3..1.,865124937342759681719683245287395164456218793931476528623541879194867352578932416,
.7..3..91.......3...9.2.5.........2626....31.7...........16.4...263....735.7.42..,672435891548971632139628574915843726264597318783216945897162453426359187351784269,
4..6.....82...3.....5.......56......2.4.97...79.8...2...85...7....4.6....3..2.69.,473652819829713546165984732356241987284397165791865423648539271912476358537128694,
....87.6....93...1.961......8.....3......39......1...77......8...92.5..6..2..13..,314587269278936541596124873685792134147653928923418657751369482839245716462871395,
.4.9.....9....75..83..5....4.....7....61..93.19......8.....5..97....146....6.8..5,645913827921867543837254691482539716576182934193476258364725189758391462219648375,
...6.1.8........6....9..2..9...4..3......6.....6793..4..28..14..641..3..18..2.9..,529671483871432569643985217957248631438516792216793854392867145764159328185324976,
.5.16..3...6..57..1...7.2.6.1.6....23....9...68.3......7.29.6...25...8.......8...,758162439236945781194873256519684372347529168682317594873291645925436817461758923,
............75.2..3.4..2..1........756.2......1.5...428...61.....3...85..4....3..,927613485681754293354982671432198567569247138718536942895361724173429856246875319,
.6.3.5......4.........7849..3..6..198....97.4...54..83........7..8.5..31..31.....,764395128589412376321678495432867519815239764697541283156923847248756931973184652,
8......3.......5.7.543...8146..7..........1.32...3..685.81....67.........1......2,827514639139286547654397281463871925985462173271935468548123796792658314316749852,
7....54.6.......51.5..1..........24..1........8...7.6.32...1.7.5.47.8.....83.2..5,791835426843276951256914738635189247417623589982457163329561874564798312178342695,
.9...13..6.14.3.2.....7..1.374659.....6.3....95...4........61.....9..4.67........,297561348681493527435872619374659281126738954958214763849326175512987436763145892,
.......519....17......7..9.7...48..921..9...6.....62...4..5.......4..1.7...987.2.,672839451954621738381574692765248319213795846498316275847152963529463187136987524,
...4972....5.........5..41.....25.6.....1...28..9.....2.7...8.9.59....71...1....6,168497235425381697793562418941825763536714982872936154217653849659248371384179526,
.238...1.5.1...6..........7.1..6......2......48.13.7.2.....6.2..5.2.......47....5,623847519571923648849615237715462983932578461486139752197356824358294176264781395,
