Puzzle,Solution,
..........3..7.9...4..618.5....4...1...9.5..43........4.1.8...9.6.7..3.8.....4...,718592463635478912249361875957846231126935784384127596471283659562719348893654127,
.......21..2.8.4.7.1.94.8.....4.7.......5.6.....2...19.5..1..766.......2.....59..,498376521362581497715942863931467285827159634546238719259814376684793152173625948,
..48......9..6.7431....9..5...5....4...........1...9..6.7.8....54.1..69..197..8..,274853169895261743163479285986517324732694518451328976627985431548132697319746852,
..9..3.46.6....9.33...........75...44.5.8.3....14...9......68.7..71.....1...7..6.,519823746768514923342967158936751284425689371871432695254396817697148532183275469,
..5.36.91.9.....8..17.2...3.52...976..........6....5.262.8..1.........68.....5...,285736491396451287417928653152384976973562814864197532629873145531249768748615329,
8...32.7.....7548.3....9..2.1.......5.3...2.4..9....51..........471.....9....4..7,856432179291675483374819562412956738563781294789243651138527946647198325925364817,
...83..5..4..1..8...1..4.9...2...97..8.2..5..13.5..8...7....1..9.3....2.51.......,796832451345916287821754396452168973689273514137549862274695138963481725518327649,
....7..1..2....8....9.....7..4....8.291.....37....42..14....3.9....2.....3...8.51,863475912527619834419283567354792186291856473786134295148567329975321648632948751,
.........3....8....7..1....4....56...8.1..7.4.9...438.7..6...1..39...4.66.4.8...9,948562137361978542275413968427835691583196724196724385752649813839251476614387259,
..7.3....4.1...53.3..416.....9.21......9.....516.73.........4.2935...1......5....,697538241481792536352416789849621375723945618516873924178369452935284167264157893,
..4...3......6.98..6........492...71..21.4..3...7..49...1........8.13....73..8.6.,914857326327461985865329714549236871782194653136785492491672538658913247273548169,
......89.2......3.....8...7.......6847.6..3..5...284...49....2..2.94......37..5..,351276894287194635964583217132457968478619352596328471749835126625941783813762549,
..6.579....5......3....61.4....15.37.3..9..1.......6........5.2..9.....3.57..4...,146357928895421376372986154964815237738692415521743689483179562219568743657234891,
...4.256.........1.7...82...61...9..8....6...7..9...2..9..5........84.5.4..7..68.,913472568284365791576198234361827945829546317745931826198653472637284159452719683,
...4...954....5..8.39.6.7..........29.672..4..2.6...89.92......8........75.8.....,268417395471935268539268714145389672986721543327654189692143857814572936753896421,
...5.6.4797......2..4.9.3..5.7..4....1.72...4....6.............6.3.....1..291...3,231586947975341682864297315597834126316729854428165739149653278683472591752918463,
....1.25..8..6.....528.49..86.....4...5..9......6...9....456.7...7.8.....26......,634917258981562437752834961869125743415379826273648195198456372547283619326791584,
.7....5.....8..1.6.2.1..84...6..5...34...26.7.5.7....1........2....7..6...254....,871496523495823176623157849716385294348912657259764381587639412134278965962541738,
.9....56.358...4........3.197.....1...13.7.8..6..5...........3.7....9..66.5....7.,197432568358196427426578391973684215541327689862951743289765134734219856615843972,
8...6..79....1.8...9.7..3.....3.6.97..7....239....16.82..4.7.....4.8.........9...,831564279472913865695728314528346197167895423943271658219437586754682931386159742,
.4.......5..4.1.327...38.9..74..5.191.2.....7.....35...85......9.75..2..21.......,843259176569471832721638495374825619152964387698713524485192763937586241216347958,
7.645....4.13....689.....7....9147.3.....31.9...5.8........13.4...............918,726459831451387296893126475268914753547263189139578642685791324914832567372645918,
5..7....84..8.36.73...5.4..............4...62......79.7.5..83....46......6..472.9,516724938492813657378956421257369814839471562641285793725198346984632175163547289,
62..7....9.8...5..57.........689.3..7...52.6...91.3.5.8.....97..1.....2...2....8.,621579834938624517574318296156897342783452169249163758865241973317986425492735681,
.28....561....5.239.....1..3.9............5.4451....82...9.6.4......82.5..4.5....,728319456146875923935462178389524761267183594451697382512936847693748215874251639,
6..4....1....1...9.......53.158.......3....248.9.2......16......8.1.3..6.....8.9.,657439281328715469194286753215864937763951824849327615571692348982143576436578192,
...6.37..2.6.....9.1....4..142.9...........5....3..9..67...93.29........42..1...7,894623715256741839317985426142598673739164258568372941671459382985237164423816597,
.6.......81.9.3.2....2..1.3..78..9...2..976.........8.2........67..1825........9.,362541879814973526795286143437865912128497635956132487241759368679318254583624791,
.8.5.........93...6..84......1....4.5937....8.7.3...1....9..475....68..1.........,189526734742193856635847192821659347593714268476382519268931475357468921914275683,
...9..16.7....3.....4...5.....27.3.63..5.1..9.9........496.....2.....7....51.....,538924167716853924924716538451279386382561479697348215149637852263485791875192643,
......16.8.15.94...5..7.2...8......7.....1...6..8......6.......2..9.8.4.4..6..71.,749283165821569473356174298182346957593721684674895321965417832217938546438652719,
....6...4.2..1.....5....7.....9...279.....5.8.482....6189.5.6....64....54........,897563214624719853351842769513986427962174538748235196189357642276491385435628971,
...1.....5.4.2.....19..4...........53.1..92..76..........6..94.9.7..53..43..9..1.,283176459574923861619854723892741635341569278765382194158637942927415386436298517,
.4.2.3...3....64.9..8....1.2..5.......3.9......5..........6815.8...1.9.41....53..,941283675327156489568749213294571836783692541615834792432968157856317924179425368,
..2.18...3.4..5.19.8..3..5..71.....2......3.52...7.4.......2...8.7......5.......3,752918634364725819189634257471356982698241375235879461913562748847193526526487193,
.5..4....7..8.1...24..5..7.6...8.7...8.762.4........5......8...875.19.....6.7..9.,153947286769821435248356179694583712581762943327194658912438567875619324436275891,
...39....4........3591.82....58.1...68...3...9.....4...6......5..15.63..........1,126394758478652139359178246735841692684923517912765483863417925291586374547239861,
1.2....6....9...7...7.2.83......76.892.6..7...3.2..1...73...48.........9.6.......,152873964384961572697524831415397628928615743736248195273159486841736259569482317,
6.....2.958...4...2......8414..3.9.8.59....36....5...1.........3.......2...62..1.,634581279587294163291367584142736958859142736763958421925813647316475892478629315,
.8..5..3.39..4...5..6.9..1.5.2..3......6............8..4..358.2.......53.....2..6,184256739397148265256397418572483691813679524469521387641935872928764153735812946,
..2.79...3.......876...492..3.........9......24...8.7....1.6.....48..293.7.......,482579316395612748761384925137425689859761432246938571923146857614857293578293164,
.1..6.5.93.5....21...........3..2..6.4.....9.921..3.4..56...9..1.8......43...56.8,214367589365489721879521364583942176647158293921673845756814932198236457432795618,
.3....2....8..9.6.7.2..5....5..2........73..84...869.......26.4.4....875.....7...,934768251518239467762415389853924716629173548471586923197852634246391875385647192,
....27.49....9..8..2.4.......92..5....15.8....3.....1...........8...1.74...73.92.,658127349174395286923486751849213567261578493735649812497862135382951674516734928,
..738......5....9.36.29.57..8............1.......6.3.26........732...816......2.7,947385621825176493361294578483752169256931784179468352614827935732549816598613247,
.....6......5......31..7.544...5...6........8.....153.1.....64.27.36.8.....7..2..,954136782728549361631287954497853126315692478862471539183925647279364815546718293,
2.....8..97...245..457..1.....2.4.....2.9...641.57.29....489............1..6.....,231945867976812453845763129698234571752198346413576298327489615569321784184657932,
........35.6.7.....71.5...2.....5...7.9..6....2.......1..967.5..9.....28..3.2...1,248619573536872149971354862364195287719286435825743916182967354497531628653428791,
..26..83......9.241.....6..71.2..9...38..1....2.4.7....7....4.1........6..9.4.3..,492615837657839124183724659714253968538961742926487513275396481341578296869142375,
..715....39.....5............6.97..38..5.3....5..6.1..21....7...782..........68..,467159328392678451581324679126497583849513267753862194214985736678231945935746812,
6.51......3.......2...9..5....48...5.....3..4..361.98.3..9421...8..5.....9...1...,675138249934265871218794356721489635869523714543617982357942168182356497496871523,
............8........5..2.39.8.1..35412...9..3.5..98....1..57.9...14..8.2.3....1.,536724198127893654894561273978612435412358967365479821681235749759146382243987516,
......4.....5..763....24.95.7......4.5.2716..1....6.2.59.4....6..7...........3..9,935167482214598763768324195672835914459271638183946527591482376327659841846713259,
4.....8....892......9..37..8.2..136..4..6..1....3......2.69.4.3...27.1.......8...,437516829518927634269843751892451367345762918176389542721695483683274195954138276,
....517.........6.....8..4...573..8...78.4.2.3..51.6..23.......61....4...5.3..8..,846251793571493268923687541465732189197864325382519674234178956618925437759346812,
..........638.9......7..21.......9.7.39...6.5.58.....2.2......669.5..7.3.....7...,972451368163829574584736219216385947439172685758694132827913456691548723345267891,
..85....6.....9.......36..1.8..6.5.77.31...825.9..8.1.....5.......3.2..5..17.....,418527396236819754975436821182963547763145982549278613827651439694382175351794268,
573......2.6....9......2.....9..5.2....2.3.54....87...7628.4...4..7.............6,573946218216578493894132675349615827687293154125487369762854931431769582958321746,
...........7.3.1.9.......6.....26.3.3.6.917...41.......9.7...4.7.3..2..62..965..3,135679428467238159982154367879426531326591784541387692698713245753842916214965873,
.......3.291.......5.4...6.....7...1.745.....9.6......6.....9..7.961.45..3..5....,467185239291736584853492167582379641374561892916248375645827913729613458138954726,
.2.1.49..9..2.........7.4.....5....98...4..1..9...1.6......6.4.1.....6725..8.....,728154936934268157615973428461532789857649213392781564279316845183495672546827391,
.......58.....8.2.2..76..1..6.8........19......1275...9...5..3...23..587......6..,376921458194538726285764913569843172827196345431275869918657234642319587753482691,
56.8..3.......5....48731..5..7.4.9.......9..3.3.5...1....4.........8.7.1.8..73...,561894327793265184248731695617348952825619473934527816179456238356982741482173569,
6...1.8.....5.....8.......53.....1.81..86..5..7....2...1..72........972..9.....31,654213897731598462829746315365924178142867953978351246413672589586139724297485631,
..6..5...9...2...4.1......5......5....936....32.9...1....5..6892..18.........3.2.,786415932953827164412639875641278593579361248328954716137542689294186357865793421,
.9.5..7....1...6..786....1..4.91..2..596........75.4.1.6......8..512.............,294561783531287649786394215347918526159642837628753491962435178875129364413876952,
.2.9.31.5.19.26..8....1...6432..............9.86...........2.3...8......295..18..,624983175719526348853417296432698751571234689986175423167852934348769512295341867,
..6.8.1......41.9....39.6.2.8...5...4.5......9.1.....336......5.12....6....8...2.,796582134253641798148397652687235941435179286921468573369724815812953467574816329,
6..1...379.....86..3....9..5...36..9.......5.7.12........9.8..6.......821..52....,625189437914372865837654921542836179396417258781295643273948516459761382168523794,
12...586............812..374....7..........8...5.31...5..286.7..62..........4.3..,124375869357968142698124537436897215719452683285631794543286971962713458871549326,
3...........7...12.5.......14.3.7....98..27......4.15...528.....1....54.73.......,327691485984735612651428397146357829598162734273849156465283971812976543739514268,
...7.....4.....98.9.....2.45.7...8...9.....7.8.69..53.2.9375....3..4.......2....5,628794153453126987971583264517632849392458671846917532269375418135849726784261395,
....8....9.25.7......23.....3.6...7186.....53..9.5.26.6...95.1.1..82....7....3...,316489725942517836587236149235648971861972453479351268628795314153824697794163582,
.8.....56..1....9.9.....87.4.....1.7.7...8...5...63.......9.4.3.6............5.1.,783941256651872394942536871436259187279418635518763942825197463167384529394625718,
...3.8.75....26...3.5.492.6..346...2..........8.2...3..7..5.46....87.........4...,264318975798526341315749286153467892942183657687295134871952463436871529529634718,
5..4..3........7..9.3.7.51.6.2.5..74.7........3....62.....1.4...9..........749..1,567421389281935746943876512612358974879264135435197628758612493194583267326749851,
4.1.........7.....8..9.4.36.1..3.72....4....3..7..184..9.3...8..3..2.......6.....,461253978953786412872914536614839725589472163327561849196345287735128694248697351,
9.....4..21.....5..5......9.8.......6.54.....4.9.6...2..2.96.....7..15..8...27...,938752461216984753754613289183279645625438917479165832542396178397841526861527394,
9.5..3..8..6.9...4.2..7..53872....39.....5....9.........73..........2...3.....46.,915423678736598214428176953872614539643985721591237846267349185154862397389751462,
.1...9....9...278..2..87.41.789..4....2.71............6.....1......2...6...6.38..,817349265495162783326587941578936412962471538134258679683795124751824396249613857,
..851..4.5...4......2.8.9....1..3.......516..96........1...4..32....856...92....4,378519246596742381142386957851463792427951638963827415715694823234178569689235174,
8.674.....39........7..9..67.3.1..........1....4.8...92....476...1.3.2...........,826743951539861427147529386783915642952476138614382579298154763471638295365297814,
...12..43.....6...6..35...23..5..12..8........4.....67..7...3.12..4.35..8........,758129643123746859694358712376594128982617435541832967467285391219473586835961274,
.8..5.........61.5..2.7.48.1.46.......9.....6....1.7.2.2....5.15.....87..97......,981452637743896125652371489134627958279548316865913742328764591516239874497185263,
............6.......4..9..79.2..3.1.1.....76........93.5.4.1.7...79.54...3...2..5,376258941591647328824319657962873514183594762745126893658431279217985436439762185,
145..9.3...3..7.9.8...2.......23......41..5.........41..7.....9.317..25....5...7.,145869732623457198879321465516234987794186523382975641257643819431798256968512374,
8....123...5....86.7236.91..3.1..7....67....2......3...21......5.8.7.......6.....,869541237315927486472368915234156798986734152157892364621489573598273641743615829,
7..........19.84...5.........2.7.....8..52.6.9......8.4...8...65.8.9.7.....4.6.1.,746125839321968475859743621632879154184352967975614382413587296568291743297436518,
..95.......5.36.4..7....2.663....9.1.....1......6....742.1...7...1..3..4......6..,169524783285736149374918256637845921942371568518692437426189375751263894893457612,
.4..85......9...361.23............28..98..6.12.4...9..........3.364..8.....2..4..,643185297857924136192367584561749328379852641284613975428596713936471852715238469,
.95.....712......9..7..2..13..........4....78..975.4....1....8343..98.........2..,695184327123576849847932561376849152514263978289751436951427683432698715768315294,
...4..9..5.9..23.6.2...7....75...4.33......89.6..4..2.7.......84............8.5..,837456912549812376126937854275198463314625789968743125751364298482579631693281547,
..3....165....2.79...6.5.....7.39...86..7..32...2...........16......8.95....578..,283794516516382479749615328127839654864571932935246781458923167371468295692157843,
...6.4......791.6.....8.......8.26........4..4879.6..114.3..9...39.2..1.26......8,891654732352791864674283195513842679926517483487936251148365927739428516265179348,
..3.........672.1.762......371...........3...9.6.......9..2836.....914...28.6...1,513849672849672513762135849371956284254783196986214735195428367637591428428367951,
7..5...2.1.4..9..7...17.45.....15......7...13..24..........2.656..9.....3.1......,769584321154329687238176459873215946546798213912463578497832165685941732321657894,
..3.5.8.4......3..2.7..6..97...84.5...42...6.8..69...7...5.....96..37.......6....,613952874459718326287346519736184952594273168821695437178529643965437281342861795,
.1...7..........8.57.....1.9......5....1.9..4.53.6....7.1..4.3..4.9..7...3...69..,318647295429315687576298413964783152287159364153462879791824536645931728832576941,
.836.9..719.......6.5.1.9...16......8......5...7.....83..52.8........19.....3..25,283649517194857362675312984416285739832794651957163248349521876528476193761938425,
.3.....8..95..73...87.65..2.791.653.........7..15.....3.87..2......8.6.......2...,436219785295847316187365492879126534523498167641573928368751249712984653954632871,
.......3..7...82....4.398.5....7..42..835..7.....46...........79.32.......5.8....,859124736371568294624739815536871942498352671217946583182495367963217458745683129,
8.2...3...3....1...9...1.6...8...6..62...5.7..7.3...8...9.1....2........15...7.28,812756349436829157597431862348172695621985473975364281769218534284593716153647928,
.7.8.56...26...7.........9..68.1..........518.....3...7.......3.31.268.....3...21,174895632926431785853672194268514379347269518519783246792158463431926857685347921,
..2..1.9....7..4...74....165.9.............7..6....329.27..6...93.5..2..4.6......,682451793195763482374829516519237648243698175768145329827316954931584267456972831,
6....743.......9..........13.8....5..1.3.4..9..5.987..97.1.3....4.....68.5...61..,629817435184532976537649821398761254712354689465298713976183542241975368853426197,
.......2.3.7..85....2.......4..9.7.5....7698.7.5.3.2..8.42........9.54...5...7...,469751328317428596582369147648192735231576984795834261874213659126985473953647812,
....72.......8....5....6.9..2.......9.3.........73...68.1.....2.9231..5..5....8.7,639572481214983765578146293127865349963421578485739126841657932792318654356294817,
.8.....29.....97.....2..1..31..6....9.6.1...8.7..42....3....9.....6.7..4......831,187456329253189746649273185314768592926315478578942613435821967891637254762594831,
.....6...1.45.........7..655.3..86..678.2....2.....4.....3........74....3.2...1..,735296814164583729829174365543918672678425931291637458487351296916742583352869147,
....7.4........5.8..92....38.4..23...3.5.......57...2..8.....6..6......7....57.4.,358176492216493578749285613874912356132564789695738124487321965561849237923657841,
.8..9..2...4.8.3.....4...9.3..84265...6.......4.37..........2.92...678...3.......,183695724924781365657423198391842657876159432542376981768534219215967843439218576,
3..46..18....2...62.....7.....5....1....1.8.4.75...6.......4......23.......15643.,397465218481723596256981743648592371932617854175348629513874962764239185829156437,
6..9...........5.9..31.4....6........2...3.5.38..69..4.......43149........5.2....,658932417412687539793154862567248391924713658381569724276895143149376285835421976,
..4.5...7...6.....638..7.5......528.....1.6........14..5..8..2..43.7.....81..3...,124358967579624831638197452317465289495812673862739145756981324943276518281543796,
9..37.8...37.9..56.18..5....79.........1.........5..9....6...4..8......1..1..7365,954376812237891456618245739179468523542139687863752194795613248386524971421987365,
8..7..51..7...8....5.639.2...1.75.6...5..6.........1.22............9.8....6....3.,869724513372158694154639728421875369935216487687943152248361975713592846596487231,
2..5.9.1.....76....5.4........2.......7...5..169..7...6457......3..6.2...1...4..3,276539418491876325853412967584291736327648591169357842645723189938165274712984653,
..5..24..3629................65.9.23...7...4...3.8.7.9.5.3.4..26.8.........2.....,175832496362947518894651237746519823589723641213486759957364182628195374431278965,
7.1.......3...5...6.5.2317.34...6..........2......4...5..9..31.1....796....13..5.,721689543438715296695423178349256781856371429217894635572968314183547962964132857,
....78.1..5..13..21..4...737...2....3.....5...98......51.29.....7..4..2.4........,234978615957613482186452973745829136321764598698135247513297864879546321462381759,
76........984...3...3..7..5....3...7....6..81...8.1......17.5.8...9.....94...5...,762358914598416732413297865184539627359762481627841359236174598875923146941685273,
9.3..6.8....8........9.4.1....3874.9.3.2....6...1.....76....2.1...........9..13.7,913526784674813925852974613126387459538249176497165832765438291341792568289651347,
89.....3...3..9...4.2.7.......912.......3.12..8...6.......4....3..6.8..472...3...,895164237173289546462375819537912468946837125281456973658741392319628754724593681,
.2.49.............8....673..3.8.7.6.74..2....................1.9...12...3..9...48,627493851453178692819256734132847965746529183598631427265784319984312576371965248,
.1......96...2...3..8.9..6...6..8.2..916.4.....7..9..........1.4.....6........748,314865279659427183728193564546378921291654837837219456982746315473581692165932748,
..8.....3.2..4.5....6........5.9.....7...2...3.4......8....9.3....68.9.27.2.5.4..,948215673127346598536978124215894367679532841384761259861429735453687912792153486,
....578.......4..18....9.45..954..1........8...5..6....7..3....9.6..87...48..5.9.,194257836652384971837169245289543617463721589715896324571932468926418753348675192,
......9..8..24.5.3........4.5....7..3..4....1.76.1..5969...3.....7...6.5.4......7,724135986861249573935768124152396748389457261476812359698573412217984635543621897,
...1.467........3.2.........47.521.....64.3..31.7......59.1.....7.....2..3....4.6,583124679791568234264973815947352168825641397316789542459216783678435921132897456,
2...3.....5.9...........71..9....26.....1....714...3....9.5.....4..2.1.757.....96,267138549451972638938465712395784261826513974714296385189657423643829157572341896,
4.................19..7....7....62.3..6.9...5.....216..6.5....9..72.36..35...14.7,478325916625419738193678542714856293236194875589732164861547329947283651352961487,
9..4..8..5..8..........57.617...4...6.8.....5.....1......14..3.36....4.1..96.3.8.,927416853536872914841395726173584269698237145254961378785149632362758491419623587,
.7..3..4..1.7.......5.2...92.....5.........38.473.5..2..8...9.74...7.8.3....1...4,972538641814796325365124789283941576591267438647385192128453967459672813736819254,
...3....9.4.65..7...37..6..5.9.....2.6.1..7.4.1....3......21...6.............712.,276314589148659273953782641539476812862135794417298365785921436621843957394567128,
..6...9..87......1.53..6......9...3.....17...1...5..7....6..82..6...2..9..8.93...,416725983872439561953186742527964138684317295139258476395671824761842359248593617,
.4...9..53...........4...69.24..38......5..3...7.682...9.....277..582............,642839175319675482875421369124793856986254731537168294498316527761582943253947618,
3....51...6...1..5...4...3.1..5.7.26.2...4.53.5..2841..82..........6....7.3......,349275168268931745571486239134597826827614953956328417682743591415869372793152684,
.....67.4.328....6.......9.....65...........27.9..8.3...7....2.8......7....5.3.4.,195326784432897156678154293283465917514739862769218435347681529856942371921573648,
6.7182...15.........8....3....2.7..4..4..1...27...68.........4..853..6..4..7.....,637182495152943786948675231813297564564831972279456813396528147785314629421769358,
.......1....1843......63.........7...34.52.86.16..753..4..318.............3.7862.,368795214279184365451263978825316749734952186916847532642531897187629453593478621,
........2..68...1.2..71.9..93.6..2......5........7.6.8.1...5..........63..83.2..7,194536782376829415285714936937648251862951374541273698713465829429187563658392147,
.........15.....6.....3.9.4.2.........6.2.38.39.........95....6.1.98.2.....6..8.3,984761532153294768762835914421378659576429381398156427839542176617983245245617893,
......9..7...6...5.52.48......2.16....46..7.2.....7....6..5...48......9....1...68,436512987718963425952748136579281643384695712621437859163859274847326591295174368,
.8.31......74.98..5.16.8...7.....4.6.......5..36....17673...1.9.......3.19......8,984312675367459821521678394759231486418967253236584917673825149845196732192743568,
6...2..375....7......63......21....31.6.9..7.3.5....16.....9..5....749.....2.6...,648925137513487629729631458472168593186593274395742816267819345851374962934256781,
..58.6...9...2..3.4.....5..38.......1...42..56..91..4.....83..1.916......4.....8.,235876194917524638468139572384765219179342865652918347726483951891657423543291786,
65..........5...1..9..1.27.2..3.6.....7...9.2..3.7..6.7..9..5......8.....3.7..1..,651827349372594618894613275219346857467158932583279461748931526126485793935762184,
.....75...6..9..1.........6.4..1..95....52.....27.4........8.4..5..6182..76......,139647582768295413425183976347816295681952734592734168213578649954361827876429351,
4...2......9.6128.6..7.......3.....8.......6.2....3.9.84.....7...2874..1...1.9.2.,417328956359461287628795413963512748185947362274683195841236579592874631736159824,
16.....3...5..6...4........57..6...1...3...793.85...46...418....5......389.......,162945738935876124487132695579264381246381579318597246623418957754629813891753462,
......8.3....9.4..95..2.1....28..5.6.3.......4..3..2....59.......321......4.....5,247561893361798452958423167712849536536172984489356271625934718873215649194687325,
5.2.......8.1....2....2.8...61...538..52.......9....7...6....917.....3.....6.1...,592368147683147952147925863261794538475283619839516274356872491718459326924631785,
9....3..15.1.2.....8..54......4.2....38.61..........16.4....2..3.9...4.8..6....3.,924783651571629384683154729165492873738561942492837516847316295319275468256948137,
5.2...6...9.6.587............8..94......3..2.72......5.6.3...8.8.7.....435..4....,582473691493615872671298543138529467945736128726184935264351789817962354359847216,
.....9.13.....8.2.6.8...5..5.6.3...1..7......1...5........1...63....79...296....8,275469813913578624648321597596732481487196352132854769854913276361287945729645138,
5.7.3...6.6.2...94..3.....77.............6......1.2..52..3.1...1..5..6..9...64.1.,597438126861275394423619857752983461314756982689142735246391578138527649975864213,
.....5......8..57........217.9.1...814.5....9..5.24...8.2.....7..7.....2...6..9..,671235894294861573538749621729316458146587239385924716852493167967158342413672985,
.2...9..7..9.1..5..3...2.1.........348....9.25......8.31...7..82..1.......4.2....,128569347749318256635472819962841573481735962573296184316957428297184635854623791,
7....4...9.25...........8..49..3..7.237.....9...6.........6.9.3.8..9..2....2.3..6,758314692962587341341926857496132578237845169815679234524768913683491725179253486,
.15..6...8........6..........8..362....9.8..5.7..2..3.1......733..7.9.6.76.5..2.9,415386792827495316693217854948153627236978145571624938159862473382749561764531289,
....643.5...8....9...3.924.8...23.....7............854...6.....7....24..28.475..6,179264385423857169658319247846523791597148623312796854934681572765932418281475936,
49.7536..3.........5.6..2..6.4..8.2..2.......875......9..2...4...6..589.....8.3..,492753681361842975758691234634578129129364758875129463983217546216435897547986312,
.69............71.....42......6..97.........15.47...2.4.....5..6..53...7.....1693,169875234248396715735142869321654978976283451584719326413967582692538147857421693,
4..1752..2.6..........3.4....7.16.9.6..9.....1..5.7..45.2............13...3..1...,439175286276894513851632479327416895645983721198527364512368947764259138983741652,
.24.....1......927...3....88..7.1.43...2...7.51.9.....2.84.....3..........9.3.8..,924678351683154927175392468892761543436285179517943286268419735351827694749536812,
34...2...5..38............9..48...23....6.......513...1...568..46....9.2..8....15,347692158596381247281745369614879523853264791729513486172956834465138972938427615,
.2..9..73...2.7.4.9.738.....4..1..3..5...3..28..9...........317......82....4.....,428195673315267948967384251246518739159673482873942165594826317631759824782431596,
..76....33.9....6.6.8.95....1.5...8.2...19..7...8.7.......8.........2..9....3..71,127648593359271468648395712714523986286419357935867124491786235873152649562934871,
..9....2...........36.2.9.8...9..752.8.5..4..9....6......4...7..7.28....85......6,749853621218694537536127948463918752187532469925746183392461875671285394854379216,
...92.4..8.5..........1.8..2...........56....6..79..51...287..6.......7..9....2.8,371928465825476139469315827257831694913564782648792351534287916182649573796153248,
..72.4......65......6.....5......4....18.326..6.12...7...5.7.2.....3.7.........18,597214683348659172126378945832796451751843269964125837619587324285431796473962518,
.7.98......327...5..........2.85...3.593.48...........7.....3.24...19.....8...4.7,276985134943271685815463729127856943659324871384197256761548392432719568598632417,
..2...6.48..2...1.......5......7.9...1.8.....7.56.4......56.479.8......2.....7.6.,152783694896245317473916528268371945914852736735694281321568479687439152549127863,
..1.9.38..2.....91.3.6..........1..554......2.8.24.....5....2.....1....64.6.....8,671592384825734691934618527362971845549863172187245963753486219298157436416329758,
......3.95.....8....8.......7139...2.2.8...4.4...12..8.3917................4.8.7.,147586329562943817398721465871394652926857143453612798639175284784269531215438976,
146.......2.694...5..............6...84..5....5..8..272.......94...592...9.2..8.6,146537982827694315539812764712943658684725193953186427271468539468359271395271846,
.9.4....5..4.86.7.7.....21....9.4...6....2..792........5..69.41.6.......4..8.....,392417685514286379786593214837954162645132897921678453258369741163745928479821536,
9....5...........4.154....3.....86...5.9.3...7.....89..6...........7.34.538..1...,974315286382697154615482973149758632856923417723164895467839521291576348538241769,
...1....4....5...3..3...17.7..59....4.9.8......1.4..8.........21.4.32.5.2.8.1.74.,827163594916754823543829176782596431459381267361247985695478312174932658238615749,
37.16.............8162....428.64......78....19.....3...6.9.8......3...7...3.2....,375164829429587136816239754281643597637895241954712368562978413148356972793421685,
3.91.........2...1...648..9......1.486......3.1...972.936......2...............46,349157682685923471721648539597832164862471953413569728936784215254316897178295346,
.58.1.7..3..8.9....4...638...........3........9134.....75....91....5..4.6....7.5.,258413769367829415149576382586792134432165978791348526875234691923651847614987253,
7.8....5..1....84...29...1.....25......8....31...9..8.8..341..9..9..2...5........,768134952913257846452968317384725691295816473176493285827341569649572138531689724,
5...9.....6...8..4....46...82..6.45.7......3834....26...7.3.5.....52.......4..7..,584192673963758124172346895821963457756214938349875261497631582618527349235489716,
......2.64....6.9...9......6..72.84..4...9...2..8...51.......1..7.64..89.....5..7,513498276428376195769152438695721843841539762237864951956287314172643589384915627,
......21...7.92..5..41....64.......1..6....7...23..6.......3.57....2......1764.9.,865437219317692845294185736438976521156248973972351684629813457743529168581764392,
............724.6......6....6..4..2.25....937.39....4..2..9..76.41..3.5.......39.,672985413318724569495136782167349825254861937839257641523498176941673258786512394,
.4..17.5.9.6...1....5.3..48..98................1.4.9...6...9.8.7...614.....5..3..,843217659976458123215936748639875214427193865581642937364729581758361492192584376,
....2...4.9..3.6.....965...98.1...2..2...83..1.6...9....13........6.2....4..8..62,637821594592437681418965237983146725724598316156273948261354879879612453345789162,
46.2....72.9..38...7.46...17......1........9..48...7.3.16.........6..........9.3.,461298357259713846873465921792346518635871492148952763316584279924637185587129634,
...15........3.1.743....29......7......2...3..9...5....6.....7..139..4....2...5.1,789152643625439187431768295348617952157294836296385714864521379513976428972843561,
......4.3.2....8.9..8.3612....3.....2...14...4..289.....9.....1...8.1...67..9....,716928453324157869958436127187365942295714638463289715839642571542871396671593284,
....8..2....3.7..6..5...3..73.....6.....712......6.8.7........1.93.......16952..8,374685129129347586685129374731298465568471293942563817257836941893714652416952738,
3.267.....5..9..4.67.4.....5.6..4..2...9..6717.......326.........4..........2..3.,342678519851293746679451328516734892423985671798162453265349187934817265187526934,
...41...7...8..6......3..4..2....781.........31....2..96......2..87..3.9.721.....,836415927254879613791236845629354781487921536315687294963548172148762359572193468,
.48.6.....7.....3...2..7.4......17.4.......8.......5.3.1.3.8....862.5..1.24.1637.,948563217175429836632187945293851764457632189861794523719348652386275491524916378,
...4..5...3.....6.8..........467.2.525.9..4..9.6..47..4..5.......5.....262......3,761439528539827164842165379314678295257913486986254731493582617175396842628741953,
5.4..6..........6.1...7.3....84.12.7.3..2.6....76.8.1.........1...8...353..7..4..,594386172273145869186279354658431297931527648427698513845963721762814935319752486,
.....19.6.4.5....7.2.94...14.63...1..3........5....2..572..........6....9.31...7.,385271946149536827627948351496382715231457689758619234572894163814763592963125478,
.32.4....61.9..4..5....13...4.....3..5..12...2....7.....36..........9.27.6.....4.,932745816618923475574861392847596231356412789291387564123674958485139627769258143,
............6..3.7.64..3.2.....5....81....4...4..6..5.1..8.5..2.8..2....3..4...86,231587694598642317764913528623154879815279463947368251176835942489726135352491786,
..59.7.1.78......2.398..75...3...2....1.9.3.6.2......8..6.35...9...........1.....,265947813784351962139826754593678241841592376627413598476235189912784635358169427,
